yearID,Rank,G,W,L,R,AB,H,2B,3B,HR,BB,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,FP,BPF,PPF
1966,8,163,72,90,612,5511,1405,203,35,112,491,695,603,3.76,34,13,26,4329,1468,130,391,929,174,0.97,93,94
1966,7,160,74,86,564,5328,1259,212,56,70,421,648,568,3.56,19,11,47,4305,1281,106,630,854,139,0.97,97,99
1966,1,162,95,67,606,5471,1399,201,27,108,430,490,424,2.62,52,20,35,4374,1287,84,356,1084,133,0.97,92,91
1966,2,162,89,73,663,5390,1341,219,33,144,513,581,500,3.13,52,11,28,4314,1246,139,392,1015,139,0.97,107,105
1966,10,160,70,89,611,5330,1254,182,36,162,485,612,536,3.41,29,7,32,4245,1318,124,443,842,142,0.97,95,96
1966,9,161,66,95,587,5371,1286,187,35,98,446,761,661,4.17,37,9,22,4281,1497,166,521,773,159,0.97,97,100
1966,4,162,87,75,696,5607,1448,224,49,117,510,640,579,3.57,52,15,23,4377,1439,137,412,928,113,0.98,100,99
1966,3,162,92,70,759,5676,1586,238,66,158,405,641,572,3.52,35,12,43,4389,1445,125,463,898,141,0.97,100,99
1966,2,161,93,68,675,5539,1373,195,31,181,414,626,531,3.24,52,14,27,4428,1370,140,359,973,168,0.97,104,103
1966,6,162,83,79,571,5480,1377,196,61,108,345,577,504,3.11,47,19,32,4377,1345,130,448,892,145,0.97,100,100
1966,8,159,71,88,557,5318,1245,185,40,126,450,659,583,3.7,25,6,35,4257,1282,154,448,866,142,0.97,99,101
1967,7,162,77,85,631,5450,1307,191,29,158,512,640,561,3.47,35,5,32,4362,1377,118,449,862,138,0.97,99,99
1967,6,161,76,85,654,5456,1312,215,44,138,531,592,537,3.32,29,17,36,4371,1218,116,566,1034,124,0.98,100,98
1967,1,162,92,70,722,5471,1394,216,39,158,522,614,545,3.36,41,9,44,4377,1307,142,477,1010,142,0.97,109,109
1967,5,161,84,77,567,5307,1265,170,37,114,453,587,507,3.19,19,14,46,4290,1246,118,525,892,111,0.98,95,96
1967,4,162,89,73,531,5383,1209,181,34,89,480,491,406,2.45,36,24,39,4470,1197,87,465,927,137,0.97,93,93
1967,3,162,87,74,702,5463,1373,211,49,128,509,624,563,3.48,47,7,28,4371,1352,142,463,888,121,0.98,105,105
1967,4,162,87,75,604,5519,1366,251,54,109,372,563,497,3.05,34,18,39,4404,1328,101,498,1065,121,0.98,112,112
1967,8,162,75,87,559,5461,1282,213,35,131,413,613,533,3.25,49,14,27,4431,1258,120,559,1189,115,0.98,102,102
1967,2,163,91,71,683,5410,1315,192,36,152,626,587,532,3.32,46,17,40,4329,1230,151,472,1038,130,0.97,103,101
1967,9,162,69,93,626,5506,1372,259,46,93,537,742,647,4.03,35,8,21,4335,1444,120,485,1060,157,0.97,96,97
1967,10,161,62,99,533,5349,1244,212,50,69,452,660,584,3.68,26,10,34,4284,1265,125,558,990,132,0.97,97,99
1967,8,162,73,89,519,5456,1285,203,38,82,485,595,525,3.21,41,17,24,4419,1421,93,393,967,160,0.97,91,91
1967,2,164,91,71,671,5458,1309,216,48,131,512,590,510,3.14,58,18,24,4383,1336,115,396,1089,132,0.97,108,107
1967,9,163,72,90,522,5443,1225,166,17,100,532,621,533,3.24,37,16,27,4440,1375,110,480,898,154,0.97,95,96
1967,10,162,61,101,498,5417,1288,178,23,83,362,672,594,3.73,36,10,19,4299,1369,124,536,893,157,0.97,98,100
1967,5,162,82,80,612,5401,1306,221,47,103,545,581,500,3.1,46,17,23,4359,1372,86,403,967,137,0.97,101,101
1967,6,163,81,81,679,5724,1585,193,62,91,387,693,606,3.74,35,5,35,4374,1439,108,561,820,141,0.97,100,99
1967,2,162,91,71,652,5524,1354,201,39,140,520,551,478,2.92,64,17,25,4422,1283,113,453,990,134,0.97,100,99
1967,1,161,101,60,695,5566,1462,225,40,115,443,557,496,3.05,44,17,45,4395,1313,97,431,956,140,0.97,99,97
1967,6,161,76,85,550,5441,1211,168,25,115,472,637,553,3.38,24,14,39,4419,1334,113,495,878,144,0.97,96,97
1968,5,163,81,81,514,5552,1399,179,31,80,414,549,478,2.92,44,16,29,4422,1326,87,362,871,125,0.98,101,101
1968,2,162,91,71,579,5275,1187,215,28,133,570,497,429,2.66,53,16,31,4353,1111,101,502,1044,120,0.98,101,99
1968,4,162,86,76,614,5303,1253,207,17,125,582,611,535,3.33,55,17,31,4341,1303,115,523,972,128,0.97,108,107
1968,8,162,67,95,498,5331,1209,170,33,83,447,615,548,3.43,29,11,31,4311,1234,131,519,869,140,0.97,95,97
1968,8,162,67,95,463,5405,1233,169,33,71,397,527,449,2.75,20,11,40,4404,1290,97,451,834,151,0.97,106,107
1968,3,163,84,78,612,5458,1319,203,43,130,415,611,551,3.41,46,12,32,4359,1399,138,392,894,119,0.98,107,106
1968,4,163,83,79,690,5767,1573,281,36,106,379,673,589,3.56,24,16,38,4470,1399,114,573,963,144,0.97,106,106
1968,3,162,86,75,516,5416,1266,210,36,75,427,504,433,2.66,48,23,32,4392,1087,98,540,1157,126,0.97,99,100
1968,1,164,103,59,671,5490,1292,190,39,185,521,492,448,2.71,59,19,29,4467,1180,129,486,1115,101,0.98,103,101
1968,10,162,72,90,510,5336,1233,205,28,66,479,588,524,3.26,50,12,23,4338,1362,68,479,1021,152,0.97,97,99
1968,7,162,76,86,470,5354,1234,202,36,67,439,509,433,2.69,38,23,31,4344,1293,65,414,994,144,0.97,92,92
1968,7,162,79,83,562,5373,1274,207,41,105,445,546,460,2.89,46,14,29,4299,1224,92,414,996,170,0.97,107,105
1968,5,164,83,79,536,5310,1137,154,34,109,566,531,455,2.79,45,14,27,4401,1308,99,424,831,139,0.97,96,96
1968,9,163,73,89,473,5503,1252,178,30,81,379,499,448,2.72,45,25,32,4449,1250,87,430,1014,133,0.97,100,101
1968,6,163,82,80,569,5406,1300,192,40,94,472,544,475,2.94,45,18,29,4365,1220,124,505,997,145,0.97,94,94
1968,7,162,76,86,543,5372,1253,178,30,100,462,615,541,3.36,42,12,27,4344,1416,91,421,935,127,0.98,100,101
1968,6,163,80,82,583,5569,1404,180,44,80,422,532,453,2.74,42,19,30,4461,1322,73,485,897,139,0.97,98,97
1968,2,163,88,74,599,5441,1301,162,33,108,508,529,442,2.71,77,20,16,4407,1302,86,344,942,162,0.97,101,100
1968,1,162,97,65,583,5561,1383,227,48,73,378,472,409,2.49,63,30,32,4437,1282,82,375,971,140,0.97,99,97
1968,10,161,65,96,524,5400,1208,160,37,124,454,665,582,3.64,26,11,28,4317,1402,118,517,826,148,0.97,97,98
1969,1,162,93,69,691,5460,1411,195,22,141,485,631,567,3.53,38,7,42,4335,1334,144,438,893,115,0.98,101,101
1969,1,162,109,53,779,5518,1465,234,29,175,634,517,463,2.83,50,20,36,4419,1194,117,498,897,101,0.98,101,99
1969,3,162,87,75,743,5494,1381,234,37,197,658,736,639,3.92,30,7,41,4398,1423,155,685,935,157,0.97,107,106
1969,3,163,71,91,528,5316,1221,151,29,88,516,652,566,3.54,25,9,39,4314,1294,126,517,885,135,0.97,94,95
1969,5,162,68,94,625,5450,1346,210,27,112,552,723,672,4.21,29,10,25,4311,1470,146,564,810,122,0.98,106,107
1969,2,163,92,70,720,5530,1400,215,40,142,559,611,540,3.34,58,22,27,4362,1366,118,475,1017,136,0.97,113,112
1969,3,163,89,73,798,5634,1558,224,42,171,474,768,669,4.11,23,11,44,4395,1478,149,611,818,168,0.97,105,105
1969,6,161,62,99,573,5365,1272,173,24,119,535,717,629,3.94,35,7,22,4311,1330,134,681,1000,142,0.97,103,103
1969,2,162,90,72,701,5441,1316,188,29,182,578,601,535,3.31,55,20,28,4365,1250,128,586,1032,126,0.97,105,104
1969,5,162,81,81,676,5348,1284,208,40,104,699,668,574,3.6,52,11,34,4305,1347,111,547,1221,150,0.97,98,98
1969,4,163,69,93,586,5462,1311,179,32,98,522,688,605,3.72,42,10,25,4392,1357,136,560,894,156,0.97,100,101
1969,4,162,85,77,645,5532,1405,185,52,97,484,561,499,3.08,47,20,31,4371,1324,122,420,975,109,0.98,93,92
1969,1,162,97,65,790,5677,1520,246,32,163,599,618,539,3.24,41,8,43,4491,1388,119,524,906,150,0.97,104,102
1969,6,162,52,110,582,5419,1300,202,33,125,529,791,686,4.33,26,8,21,4278,1429,145,702,973,184,0.97,100,102
1969,5,162,80,81,562,5308,1247,210,44,94,565,587,517,3.23,53,13,20,4320,1258,118,522,801,131,0.97,96,96
1969,1,162,100,62,632,5427,1311,184,41,109,527,541,488,2.99,51,28,35,4404,1217,119,517,1012,122,0.98,102,101
1969,2,162,88,74,740,5614,1400,210,28,148,617,678,610,3.71,42,14,36,4440,1356,163,586,887,137,0.97,95,95
1969,5,162,63,99,645,5408,1304,227,35,137,549,745,660,4.14,47,14,21,4302,1494,134,570,921,136,0.97,98,99
1969,3,162,88,74,725,5626,1557,220,52,119,454,652,580,3.61,39,9,33,4335,1348,96,553,1124,155,0.97,98,97
1969,6,162,52,110,468,5357,1203,180,42,99,423,746,670,4.24,16,9,25,4266,1454,113,592,764,155,0.97,96,98
1969,6,163,64,98,639,5444,1276,179,27,125,626,799,707,4.35,21,6,33,4389,1490,172,653,963,167,0.97,97,100
1969,2,162,90,72,713,5474,1325,187,28,136,711,636,534,3.26,71,15,17,4419,1381,120,461,906,169,0.97,99,98
1969,4,162,87,75,595,5536,1403,228,44,90,503,540,477,2.94,63,12,26,4380,1289,99,511,1004,138,0.97,100,99
1969,4,162,86,76,694,5447,1365,171,40,148,630,644,561,3.49,28,10,41,4341,1310,135,656,835,140,0.97,94,95
1970,5,162,76,86,736,5546,1495,215,24,160,522,772,688,4.33,45,9,24,4290,1451,185,478,960,140,0.97,106,106
1970,1,162,108,54,792,5545,1424,213,25,179,717,574,517,3.15,60,12,31,4434,1317,139,469,941,117,0.98,101,98
1970,3,162,87,75,786,5535,1450,252,28,203,594,722,622,3.87,38,8,44,4338,1391,156,594,1003,156,0.97,108,107
1970,3,162,86,76,631,5532,1391,197,40,114,447,630,565,3.48,21,10,49,4386,1280,154,559,922,127,0.98,96,97
1970,6,162,56,106,633,5514,1394,192,20,123,477,822,721,4.54,20,6,30,4290,1554,164,556,762,165,0.97,101,102
1970,2,162,84,78,806,5491,1424,228,44,179,607,679,600,3.76,59,9,25,4305,1402,143,475,1000,137,0.97,111,110
1970,1,162,102,60,775,5540,1498,253,45,191,547,681,592,3.69,32,15,60,4332,1370,118,592,843,151,0.97,104,103
1970,5,162,76,86,649,5463,1358,197,23,183,503,675,630,3.91,34,8,35,4353,1333,163,689,1076,133,0.97,104,105
1970,4,162,79,83,666,5377,1282,207,38,148,656,731,658,4.09,33,9,39,4341,1443,153,623,1045,132,0.97,101,101
1970,4,162,79,83,744,5574,1446,250,47,129,598,763,684,4.23,36,6,35,4368,1491,131,577,942,138,0.97,96,96
1970,4,162,65,97,611,5503,1341,202,41,97,514,705,614,3.78,30,11,25,4389,1346,138,641,915,152,0.97,99,100
1970,2,161,87,74,749,5606,1515,233,67,87,541,684,619,3.82,37,17,42,4374,1394,164,496,880,133,0.97,95,94
1970,1,162,98,64,744,5483,1438,230,41,153,501,605,520,3.23,26,12,58,4344,1329,130,486,940,123,0.98,103,102
1970,4,163,65,97,613,5395,1305,202,24,126,592,751,676,4.21,31,2,27,4338,1397,146,587,895,136,0.97,100,101
1970,6,162,73,89,687,5411,1284,211,35,136,659,807,719,4.5,29,10,32,4314,1434,162,716,914,141,0.97,99,101
1970,2,163,93,69,680,5492,1381,208,41,111,588,612,530,3.24,36,6,49,4413,1386,130,451,777,130,0.98,95,95
1970,3,162,83,79,695,5443,1358,211,42,120,684,630,559,3.45,47,10,32,4377,1260,135,575,1064,124,0.97,100,99
1970,2,162,89,73,678,5376,1338,208,24,171,584,593,529,3.3,33,15,40,4326,1253,134,542,858,141,0.97,97,95
1970,5,161,73,88,594,5456,1299,224,58,101,519,730,677,4.17,24,8,36,4383,1483,132,538,1047,112,0.98,98,99
1970,1,162,89,73,729,5637,1522,235,70,130,444,664,597,3.7,36,13,43,4359,1386,106,625,990,137,0.97,97,96
1970,6,162,63,99,681,5494,1353,208,36,172,500,788,698,4.36,24,9,32,4320,1483,149,611,886,157,0.97,96,98
1970,3,162,86,76,831,5578,1460,257,35,165,729,826,728,4.5,50,7,30,4371,1514,156,604,931,170,0.97,100,99
1970,4,162,76,86,744,5689,1497,218,51,113,569,747,665,4.06,51,11,20,4425,1483,102,632,960,150,0.97,103,102
1970,6,162,70,92,626,5460,1302,184,28,138,635,689,615,3.8,20,11,40,4371,1375,139,611,823,116,0.98,95,95
1971,3,162,82,80,643,5575,1434,192,30,153,434,699,614,3.75,40,11,31,4422,1529,152,485,823,146,0.97,106,107
1971,1,158,101,57,742,5303,1382,207,25,158,672,530,470,2.99,71,15,22,4245,1257,125,416,793,112,0.98,99,97
1971,3,162,85,77,691,5401,1360,246,28,161,552,667,609,3.8,44,11,35,4329,1424,136,535,871,116,0.98,108,108
1971,4,162,76,86,511,5495,1271,213,18,96,441,576,510,3.1,39,11,32,4443,1246,101,607,904,131,0.98,93,93
1971,3,162,79,83,617,5382,1346,185,30,138,562,597,503,3.12,46,19,32,4350,1348,100,468,976,160,0.97,104,104
1971,3,162,83,79,637,5438,1401,202,34,128,527,648,579,3.61,75,17,13,4332,1458,132,411,900,126,0.98,113,113
1971,4,162,79,83,586,5414,1306,203,28,138,438,581,537,3.35,27,11,38,4332,1298,112,501,750,103,0.98,95,94
1971,6,162,60,102,543,5467,1303,200,20,109,467,747,685,4.28,21,7,32,4320,1352,154,770,937,116,0.98,109,110
1971,2,162,91,71,701,5502,1399,214,38,179,540,645,592,3.63,53,11,32,4404,1355,126,609,1000,106,0.98,105,105
1971,4,162,79,83,585,5492,1319,230,52,71,478,567,512,3.13,43,10,25,4413,1318,75,475,914,104,0.98,98,97
1971,2,161,85,76,603,5295,1323,225,40,80,490,566,513,3.25,34,15,44,4260,1301,84,496,775,132,0.97,99,99
1971,2,162,89,73,663,5523,1469,213,38,95,489,587,520,3.23,48,18,33,4347,1363,110,399,853,131,0.97,94,93
1971,5,160,74,86,654,5414,1406,197,31,116,512,670,599,3.81,43,9,25,4248,1384,139,529,895,117,0.98,103,102
1971,6,161,69,92,534,5185,1188,160,23,104,543,609,532,3.38,32,23,32,4248,1303,130,569,795,138,0.97,98,100
1971,5,162,71,90,622,5335,1312,197,29,88,543,729,656,4.12,49,8,25,4302,1418,133,658,829,150,0.97,100,101
1971,4,162,82,80,648,5413,1377,195,43,97,581,641,553,3.43,67,15,12,4356,1382,126,423,707,125,0.98,94,94
1971,3,162,83,79,588,5477,1365,203,29,98,547,550,487,2.99,42,13,22,4398,1227,100,529,1157,112,0.98,98,98
1971,1,161,101,60,691,5494,1383,195,25,160,542,564,498,3.05,57,18,36,4407,1229,131,501,999,117,0.98,98,97
1971,6,162,67,95,558,5538,1289,209,35,123,499,688,606,3.71,31,10,25,4410,1396,132,525,838,121,0.98,100,102
1971,1,162,97,65,788,5674,1555,223,61,154,469,599,537,3.31,43,15,48,4383,1426,108,470,813,133,0.97,102,100
1971,6,161,61,100,486,5366,1250,184,31,96,438,610,514,3.22,47,10,17,4314,1351,93,559,923,161,0.97,93,95
1971,1,162,90,72,706,5461,1348,224,36,140,654,644,536,3.32,45,14,30,4362,1324,128,471,831,177,0.97,99,99
1971,2,163,90,72,739,5610,1542,225,54,95,543,699,628,3.85,56,14,22,4401,1482,104,576,911,142,0.97,104,104
1971,5,159,63,96,537,5290,1219,189,30,86,575,660,583,3.7,30,10,26,4254,1376,132,554,762,141,0.97,94,95
1972,4,155,70,84,628,5278,1363,186,17,144,532,730,653,4.27,40,4,27,4131,1412,155,512,732,156,0.97,109,110
1972,3,154,80,74,519,5028,1153,193,29,100,507,430,385,2.53,62,20,21,4113,1116,85,395,788,100,0.98,103,101
1972,2,155,85,70,640,5208,1289,229,34,124,522,620,533,3.47,48,20,25,4146,1309,101,512,918,130,0.97,106,106
1972,5,155,75,80,454,5165,1249,171,26,78,358,533,468,3.06,57,18,16,4131,1109,90,620,1000,114,0.98,94,95
1972,2,154,87,67,566,5083,1208,170,28,108,511,538,480,3.12,36,14,42,4155,1269,94,431,936,135,0.97,103,103
1972,2,156,85,70,685,5247,1346,206,40,133,565,567,500,3.22,54,19,32,4194,1329,112,421,824,132,0.97,110,110
1972,1,154,95,59,707,5241,1317,214,44,124,606,557,504,3.21,25,15,60,4236,1313,129,435,806,110,0.98,94,93
1972,5,156,72,84,472,5207,1220,187,18,91,420,519,457,2.92,47,13,24,4230,1232,123,534,846,111,0.98,104,106
1972,1,156,86,70,558,5099,1206,179,32,122,483,514,456,2.96,46,11,33,4164,1212,101,465,952,96,0.98,103,103
1972,3,153,84,69,708,5267,1359,233,38,134,524,636,580,3.77,38,14,31,4155,1340,114,498,971,114,0.98,98,97
1972,4,154,76,78,580,5167,1317,220,26,78,534,545,497,3.24,44,16,29,4143,1293,85,405,801,116,0.98,99,98
1972,2,155,85,70,584,5270,1349,178,39,98,480,527,433,2.78,50,23,29,4209,1196,83,429,856,162,0.97,98,97
1972,3,154,77,77,537,5234,1277,182,31,93,478,535,441,2.84,37,17,34,4197,1188,105,444,838,159,0.97,105,105
1972,6,156,65,91,493,5124,1204,167,22,88,472,595,533,3.45,37,14,32,4173,1289,116,486,740,139,0.97,97,98
1972,5,156,70,86,513,5156,1205,156,22,91,474,609,559,3.59,39,11,23,4203,1281,103,579,888,134,0.97,101,102
1972,4,155,79,76,557,5168,1288,201,24,103,491,527,465,3.05,35,19,39,4119,1306,87,419,625,134,0.97,97,96
1972,3,156,83,73,528,5135,1154,175,31,105,589,578,512,3.26,32,12,41,4242,1263,118,486,1059,116,0.98,97,97
1972,1,155,93,62,604,5200,1248,195,29,134,463,457,406,2.58,42,23,43,4251,1170,96,418,862,130,0.97,95,93
1972,6,156,59,97,503,5248,1240,200,36,98,487,635,569,3.66,43,13,15,4200,1318,117,536,927,116,0.98,102,104
1972,1,155,96,59,691,5490,1505,251,47,110,404,512,441,2.81,39,15,48,4242,1282,90,433,838,136,0.97,99,97
1972,6,153,58,95,488,5213,1181,168,38,102,407,665,589,3.78,39,17,19,4209,1350,121,618,960,144,0.97,92,95
1972,5,155,69,86,662,5245,1281,211,36,150,480,649,568,3.69,44,8,23,4158,1309,130,507,771,154,0.97,102,102
1972,4,156,75,81,568,5326,1383,214,42,70,437,600,532,3.42,64,13,13,4197,1290,87,531,912,140,0.97,99,99
1972,6,154,54,100,461,5029,1092,166,17,56,503,628,539,3.53,11,8,34,4122,1258,92,613,868,166,0.97,96,98
1973,5,162,76,85,799,5631,1497,219,34,206,608,774,690,4.25,34,9,35,4386,1467,144,575,803,166,0.97,108,108
1973,1,162,97,65,754,5537,1474,229,48,119,648,561,498,3.07,67,14,26,4383,1297,124,475,715,119,0.98,99,98
1973,2,162,89,73,738,5513,1472,235,30,147,581,647,584,3.65,67,10,33,4320,1417,158,499,808,127,0.97,106,106
1973,4,162,79,83,629,5505,1395,183,29,93,509,657,571,3.53,72,13,19,4368,1351,104,614,1010,156,0.97,92,92
1973,5,162,77,85,652,5475,1400,228,38,111,537,705,624,3.86,48,15,35,4368,1484,110,574,848,144,0.97,105,105
1973,5,161,77,84,614,5363,1322,201,21,117,575,655,584,3.66,27,13,40,4311,1471,128,438,885,157,0.97,107,107
1973,1,162,99,63,741,5505,1398,232,34,137,639,621,556,3.4,39,17,43,4419,1389,135,518,801,115,0.98,95,93
1973,6,162,71,91,680,5592,1429,205,29,158,471,826,745,4.58,55,9,21,4392,1532,172,602,883,138,0.97,103,104
1973,3,162,85,77,642,5508,1400,213,32,157,509,674,627,3.9,39,11,46,4341,1468,154,493,911,112,0.98,106,107
1973,4,162,82,80,681,5532,1391,216,35,134,469,672,608,3.75,45,14,26,4380,1389,111,575,907,112,0.98,99,99
1973,2,162,88,74,755,5508,1440,239,40,114,644,752,675,4.19,40,7,41,4347,1521,114,617,790,167,0.97,106,106
1973,2,162,95,66,675,5604,1473,219,29,110,497,565,497,3,45,15,38,4473,1270,129,461,961,125,0.98,97,95
1973,3,162,81,81,738,5625,1521,240,44,120,598,692,608,3.77,48,18,34,4353,1443,115,519,879,139,0.97,104,104
1973,5,162,74,88,708,5526,1399,229,40,145,563,731,643,3.98,50,11,28,4362,1476,119,623,671,145,0.97,97,98
1973,4,162,79,83,668,5369,1345,190,23,125,695,702,598,3.71,26,6,38,4353,1356,128,681,866,163,0.97,103,104
1973,4,162,80,82,641,5492,1435,212,17,131,489,610,530,3.34,47,16,39,4281,1379,109,457,708,156,0.97,97,96
1973,1,161,82,79,608,5457,1345,198,24,85,540,588,531,3.26,47,15,40,4395,1345,127,490,1027,126,0.98,98,99
1973,1,162,94,68,758,5507,1431,216,28,147,595,615,533,3.29,46,16,41,4371,1311,143,494,797,137,0.97,95,93
1973,6,162,71,91,642,5546,1381,218,29,134,476,717,642,3.99,49,11,22,4341,1435,131,632,919,134,0.97,102,103
1973,3,162,80,82,704,5608,1465,257,44,154,432,693,601,3.73,26,11,44,4350,1426,110,564,839,151,0.97,98,96
1973,6,162,60,102,548,5457,1330,198,26,112,401,770,661,4.16,34,10,23,4290,1461,157,548,845,170,0.97,91,94
1973,3,162,88,74,739,5537,1452,212,52,161,590,702,611,3.79,33,8,44,4356,1442,145,485,787,163,0.97,105,105
1973,2,162,81,81,643,5478,1418,240,35,75,531,603,527,3.25,42,14,36,4380,1366,105,486,867,158,0.97,100,100
1973,6,162,57,105,619,5488,1397,195,29,110,503,844,737,4.64,35,10,27,4290,1514,130,680,831,161,0.97,95,97
1974,3,163,88,74,661,5533,1375,202,37,120,571,563,500,3.05,46,21,22,4422,1343,97,488,772,132,0.97,104,104
1974,1,162,91,71,659,5535,1418,226,27,116,509,612,536,3.27,57,16,25,4422,1393,101,480,701,128,0.98,97,95
1974,3,162,84,78,696,5499,1449,236,31,109,569,661,601,3.72,71,12,18,4365,1462,126,463,751,145,0.97,108,107
1974,6,163,68,94,618,5401,1372,203,31,95,509,657,563,3.52,64,13,12,4317,1339,101,649,986,147,0.97,94,94
1974,4,163,80,80,684,5577,1492,225,23,135,519,721,641,3.94,55,11,29,4395,1470,103,548,826,147,0.97,103,104
1974,6,162,66,96,669,5574,1397,221,42,110,621,826,697,4.28,23,6,26,4398,1593,122,576,895,199,0.96,103,105
1974,2,163,98,64,776,5535,1437,271,35,135,693,631,555,3.41,34,11,27,4398,1364,126,536,875,134,0.97,99,97
1974,4,162,77,85,662,5474,1395,201,19,131,432,694,610,3.8,45,9,27,4335,1419,138,479,650,143,0.97,99,100
1974,6,162,72,90,620,5568,1375,200,35,131,436,768,673,4.16,54,7,15,4365,1443,148,621,869,158,0.97,102,104
1974,4,162,81,81,653,5489,1441,222,41,110,471,632,557,3.46,36,18,18,4350,1396,84,601,738,108,0.98,96,96
1974,5,162,77,85,667,5582,1448,232,42,89,550,662,574,3.51,54,13,17,4413,1477,91,482,731,152,0.97,105,105
1974,1,162,102,60,798,5557,1511,231,34,139,597,561,483,2.97,33,19,23,4395,1272,112,464,943,157,0.97,96,94
1974,3,163,82,80,673,5632,1530,190,37,111,520,669,588,3.64,43,11,29,4365,1436,115,513,934,151,0.97,104,104
1974,5,162,76,86,647,5472,1335,228,49,120,500,660,609,3.76,43,11,24,4371,1476,126,493,621,127,0.98,99,99
1974,4,161,79,82,662,5343,1355,201,29,86,652,657,572,3.6,35,8,27,4287,1340,99,544,822,153,0.97,105,106
1974,2,162,89,73,671,5524,1451,220,30,101,515,623,535,3.31,53,13,24,4365,1402,104,528,829,142,0.97,99,98
1974,5,162,71,91,572,5468,1286,183,22,96,597,646,559,3.42,46,15,14,4410,1433,99,504,908,158,0.97,99,99
1974,1,162,90,72,689,5331,1315,205,37,132,568,551,472,2.95,49,12,28,4317,1322,90,430,755,141,0.97,94,92
1974,3,162,80,82,676,5494,1434,233,50,95,469,701,629,3.91,46,4,19,4341,1394,111,682,892,148,0.97,104,104
1974,1,162,88,74,751,5702,1560,238,46,114,514,657,568,3.49,51,9,17,4398,1428,93,543,721,162,0.97,97,95
1974,6,162,60,102,541,5415,1239,196,27,99,564,830,735,4.58,25,7,19,4335,1536,124,715,855,170,0.97,95,98
1974,5,162,72,90,634,5482,1380,228,38,93,548,723,604,3.78,27,11,25,4317,1409,116,559,756,175,0.97,105,105
1974,2,161,86,75,677,5620,1492,216,46,83,531,643,570,3.48,37,13,20,4419,1399,97,616,794,147,0.97,100,100
1974,2,161,84,76,690,5449,1482,198,39,99,508,698,608,3.82,62,16,12,4299,1423,126,449,871,163,0.97,97,98
1975,5,161,67,94,583,5424,1323,179,28,107,543,739,621,3.91,32,4,24,4290,1543,101,519,669,175,0.97,103,104
1975,2,159,90,69,682,5474,1382,224,33,124,580,553,511,3.17,70,19,21,4353,1285,110,500,717,107,0.98,94,93
1975,1,160,95,65,796,5448,1500,284,44,134,565,709,635,3.98,62,11,31,4308,1463,145,490,720,135,0.97,110,109
1975,6,161,72,89,628,5377,1324,195,41,55,593,723,628,3.89,59,19,16,4359,1386,123,613,975,184,0.97,92,93
1975,5,161,75,86,655,5490,1400,209,38,94,611,703,634,3.93,34,7,39,4356,1489,107,655,799,140,0.97,102,103
1975,5,162,75,87,712,5470,1419,229,41,95,650,827,720,4.49,27,8,33,4332,1587,130,551,850,178,0.97,104,106
1975,1,162,108,54,840,5581,1515,278,37,124,691,586,546,3.37,22,8,50,4377,1422,112,487,663,102,0.98,102,99
1975,4,159,79,80,688,5404,1409,201,25,153,525,703,612,3.84,37,6,33,4305,1395,136,599,800,134,0.97,99,99
1975,6,159,57,102,570,5366,1338,171,39,125,383,786,662,4.27,52,10,17,4188,1496,137,533,787,173,0.97,104,106
1975,6,162,64,97,664,5515,1401,218,54,84,523,711,654,4.04,39,6,25,4374,1436,106,679,839,137,0.97,93,93
1975,2,162,91,71,710,5491,1431,263,58,118,591,649,561,3.47,52,11,25,4368,1422,108,498,815,155,0.97,103,102
1975,2,162,88,74,648,5453,1355,217,31,118,611,534,477,2.92,51,18,21,4407,1215,104,448,894,127,0.97,96,94
1975,4,159,76,83,724,5514,1497,215,28,121,563,736,640,4.05,57,7,22,4269,1381,137,617,846,169,0.97,102,102
1975,5,162,68,94,675,5378,1343,242,34,146,553,792,690,4.34,36,10,34,4293,1496,133,624,643,180,0.97,100,101
1975,5,162,75,87,601,5518,1346,216,31,98,579,690,612,3.72,30,12,25,4440,1448,102,665,831,180,0.97,104,106
1975,3,160,83,77,681,5415,1430,230,39,110,486,588,521,3.29,70,11,20,4272,1325,104,502,809,135,0.97,99,98
1975,3,162,82,80,646,5587,1430,217,34,101,501,625,552,3.39,40,14,31,4398,1344,99,580,989,151,0.97,96,95
1975,1,162,98,64,758,5415,1376,220,33,151,609,606,526,3.27,36,10,44,4344,1267,102,523,784,143,0.97,98,96
1975,2,162,86,76,735,5592,1506,283,42,125,610,694,618,3.82,33,11,30,4365,1353,111,546,897,152,0.97,104,103
1975,1,161,92,69,712,5489,1444,255,47,138,468,565,481,3.01,43,14,31,4311,1302,79,551,768,151,0.97,99,97
1975,4,162,71,91,552,5429,1324,215,22,78,506,683,566,3.48,40,12,20,4389,1494,99,521,713,188,0.97,94,96
1975,3,161,80,81,659,5447,1412,235,45,84,604,671,595,3.74,37,9,24,4296,1406,92,612,856,145,0.97,104,105
1975,3,163,82,80,662,5597,1527,239,46,81,444,689,577,3.57,33,13,36,4362,1452,98,571,824,171,0.97,104,105
1975,3,162,79,83,714,5599,1431,208,17,134,613,733,628,3.86,60,16,17,4395,1456,123,518,792,191,0.97,99,99
1976,6,162,70,92,620,5345,1309,170,30,82,589,700,617,3.86,33,13,27,4314,1435,86,564,818,167,0.97,106,108
